VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
dZBIdRGKRhM,13,32,497691,unverified,32,English,A TWO MAN ARE AROUND THE BAR.
tZmDWltBziM,70,80,550906,clean,21,English,a man falling down in the street
tZmDWltBziM,70,80,275759,clean,66,English,A drunk man is falling in a street.
tZmDWltBziM,70,80,215924,clean,40,English,A man falls by the street.
tZmDWltBziM,70,80,155632,clean,41,English,A man falls down in the street.
tZmDWltBziM,70,80,625932,clean,40,English,A man falls down on the street.
tZmDWltBziM,70,80,297776,clean,30,English,A man falls over on the sidewalk.
tZmDWltBziM,70,80,922727,clean,34,English,A man fell on the ground.
tZmDWltBziM,70,80,374994,clean,26,English,A man is falling over on to the sidewalk.
tZmDWltBziM,70,80,381885,clean,243,English,A man is slowly trying to get up after falling down on the sidewalk.
tZmDWltBziM,70,80,309959,clean,20,English,A man leaned against a post and fell down.
tZmDWltBziM,70,80,772960,clean,113,English,An unsteady man standing on the pavement falls down and struggles to get up.
tZmDWltBziM,70,80,762891,clean,68,English,The man fell down onto the pavement.
tZmDWltBziM,70,80,553931,clean,23,English,The man fell over on the sidewalk.
tZmDWltBziM,70,80,411294,unverified,14,English,The man fell on the street.
tZmDWltBziM,70,80,651813,unverified,11,English,A man is falling down.
tZmDWltBziM,70,80,682611,unverified,62,English,A man standing on the sidewalk falls down.
tZmDWltBziM,70,80,760882,unverified,30,English,A man falls down on a sidewalk.
tZmDWltBziM,70,80,845886,unverified,56,English,A drunken man falling on the road.
tZmDWltBziM,70,80,707318,unverified,44,English,A man falls on the sidewalk.
tZmDWltBziM,70,80,339451,unverified,56,English,A man fell down onto the pavement.
tZmDWltBziM,70,80,720280,unverified,64,English,A man fell on a street corner.
tZmDWltBziM,70,80,371782,unverified,164,English,A drunken man fell down on middle of the  road.
tZmDWltBziM,70,80,418656,unverified,95,English,A drunken man fell down near a road.
tZmDWltBziM,70,80,502429,unverified,48,English,A man is falling down.
tZmDWltBziM,70,80,435773,unverified,24,English,A drunk man falls over into the street.
tZmDWltBziM,70,80,497691,unverified,46,English,The drunker fell in the road
tZmDWltBziM,70,80,281652,unverified,40,English,A man is falling down beside the road.
tZmDWltBziM,70,80,560275,unverified,123,English,drunken people are the worsest feature in the world
tZmDWltBziM,70,80,131597,unverified,82,English,Its not only drunken driving but also drunken walking is dangerous.
tZmDWltBziM,70,80,599728,unverified,66,English,man fell down on the street
tZmDWltBziM,70,80,120123,unverified,58,English,A series of people who are drunk and trying to get home and keep falling over.
tZmDWltBziM,70,80,705358,unverified,100,English,The ultimate drunk people
tZmDWltBziM,70,80,214410,unverified,23,English,A man is falling on the sidewalk.
tZmDWltBziM,70,80,169605,unverified,178,English,A man falls over on the street.
tZmDWltBziM,70,80,169072,unverified,60,English,A man is falling on the road.
tZmDWltBziM,70,80,617730,unverified,18,English,A drunk man falls down in the street.
tZmDWltBziM,70,80,641510,unverified,63,English,A man is drinking too much.
tZmDWltBziM,70,80,309959,unverified,19,English,A man fell on the corner of the street.
tZmDWltBziM,70,80,777087,unverified,40,English,A man is falling down in the street.
tZmDWltBziM,70,80,130040,unverified,55,English,After effect of drinking
tZmDWltBziM,70,80,762891,unverified,19,English,The men fell on the sidewalk.
tZmDWltBziM,70,80,675312,unverified,90,English,A drunk man falls on a sidewalk and tries to stand.
tZmDWltBziM,70,80,553931,unverified,17,English,The man leaned against the post and fell down.
tZmDWltBziM,70,80,554590,unverified,63,English,A man staggers and falls down.
tZmDWltBziM,70,80,173131,unverified,42,English,A man falls down on a city street
r0rmrbTb7fU,98,109,682611,clean,96,English,A young woman is applying brownish-gold eyeshadow to her eyelid with a brush.
r0rmrbTb7fU,98,109,760882,clean,15,English,A woman is applying eye shadow.
r0rmrbTb7fU,98,109,707318,clean,13,English,A woman is applying eye shadow.
r0rmrbTb7fU,98,109,280252,clean,45,English,A woman is making an eye-shadow.
r0rmrbTb7fU,98,109,159786,clean,926,English,A woman applies makeup to her eye lids.
r0rmrbTb7fU,98,109,922727,clean,28,English,A woman is putting eyeshadow on.
r0rmrbTb7fU,98,109,275759,clean,34,English,A woman is applying eye liner.
r0rmrbTb7fU,98,109,825347,clean,18,English,A woman is putting eye shadow on her eye with a brush.
r0rmrbTb7fU,98,109,373663,clean,26,English,A woman is putting on eyeshadow.
r0rmrbTb7fU,98,109,155632,clean,17,English,A girl is putting on eye makeup.
r0rmrbTb7fU,98,109,169605,clean,16,English,Someone is putting on makeup.
r0rmrbTb7fU,98,109,617730,clean,21,English,A woman is applying eye shadow.
r0rmrbTb7fU,98,109,309959,clean,26,English,The girl applied gold eyeshadow to her eyes.
r0rmrbTb7fU,98,109,762891,clean,15,English,The woman is applying eye makeup.
r0rmrbTb7fU,98,109,807872,clean,30,English,A woman puts on some eye makeup.
r0rmrbTb7fU,98,109,553931,clean,22,English,The girl applied gold eye shadow with a brush.
r0rmrbTb7fU,98,109,599728,unverified,56,English,a girl make up her face
r0rmrbTb7fU,98,109,394339,unverified,142,English,A girl makeup
r0rmrbTb7fU,98,109,741585,unverified,16,English,A woman is putting makeup on.
r0rmrbTb7fU,98,109,334439,unverified,131,English,A women is make upping her face
r0rmrbTb7fU,98,109,965612,unverified,45,English,the girl is doing the make up
r0rmrbTb7fU,98,109,633378,unverified,56,English,A girl is applying eyeshade on her eye.
r0rmrbTb7fU,98,109,829808,unverified,60,English,A girl is doing makeup.
r0rmrbTb7fU,98,109,373663,unverified,25,English,A girl is putting on eyeshadow.
r0rmrbTb7fU,98,109,919506,unverified,63,English,a girl puting eyelash.
r0rmrbTb7fU,98,109,318570,unverified,173,English,a lady is putting eye shadow on her eyes.
r0rmrbTb7fU,98,109,707318,unverified,19,English,A woman is applying eye shadow.
r0rmrbTb7fU,98,109,501877,unverified,20,English,A woman is putting on gold eyeshadow.
r0rmrbTb7fU,98,109,878566,unverified,44,English,A young woman is applying shimmery eye shadow to her eye lid.
r0rmrbTb7fU,98,109,762891,unverified,18,English,The woman is applying eye makeup.
r0rmrbTb7fU,98,109,303815,unverified,74,English,she  is doing the make up
kRNHJSc4AXE,220,228,682611,clean,67,English,A woman is dancing by a large tree in the rain.
kRNHJSc4AXE,220,228,760882,clean,25,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,280252,clean,33,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,159786,clean,68,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,922727,clean,26,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,275759,clean,31,English,A woman is dancing in rain.
kRNHJSc4AXE,220,228,825347,clean,14,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,374994,clean,11,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,297776,clean,28,English,A woman dances in the rain.
kRNHJSc4AXE,220,228,155632,clean,23,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,169605,clean,10,English,People are dancing.
kRNHJSc4AXE,220,228,617730,clean,28,English,A woman is dancing in a large tree in the rain.
kRNHJSc4AXE,220,228,309959,clean,22,English,The lady danced in the rain by the tree.
kRNHJSc4AXE,220,228,762891,clean,14,English,The woman is dancing in the rain.
kRNHJSc4AXE,220,228,675312,clean,306,English,A woman is dancing in the rain under a tree.
kRNHJSc4AXE,220,228,807872,clean,19,English,A woman dances in the rain.
kRNHJSc4AXE,220,228,553931,clean,17,English,The girl danced in the rain.
kRNHJSc4AXE,220,228,807741,unverified,72,English,the song Nee Varumbothu
kRNHJSc4AXE,220,228,599728,unverified,52,English,a girl is dancing in rain
kRNHJSc4AXE,220,228,120123,unverified,30,English,A woman in India dancing in the rain.
kRNHJSc4AXE,220,228,394339,unverified,96,English,a girl is dancing in rain.
kRNHJSc4AXE,220,228,531004,unverified,272,English,the lady is raine to we dance
kRNHJSc4AXE,220,228,977945,unverified,97,English,A girl dancing in the video song
kRNHJSc4AXE,220,228,750723,unverified,38,English,a girl is dancing in rain
kRNHJSc4AXE,220,228,799001,unverified,13,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,707318,unverified,12,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,318570,unverified,259,English,An actress is dancing in the rain.
kRNHJSc4AXE,220,228,165412,unverified,114,English,A lady ran and dancing in the rain
kRNHJSc4AXE,220,228,373663,unverified,37,English,A woman is dancing in rain.
kRNHJSc4AXE,220,228,919506,unverified,59,English,all girls dancing.
kRNHJSc4AXE,220,228,539839,unverified,53,English,sriya is dancing in the rain
kRNHJSc4AXE,220,228,223451,unverified,37,English,A girl is dancing in the rain.
kRNHJSc4AXE,220,228,408179,unverified,19,English,A woman is dancing.
kRNHJSc4AXE,220,228,346578,unverified,16,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,762891,unverified,13,English,The woman is dancing in the rain.
kRNHJSc4AXE,220,228,525230,unverified,442,English,"very very super song ,shreya dancing very well"
kRNHJSc4AXE,220,228,864714,unverified,80,English,I will dance until the rain stops.
kRNHJSc4AXE,220,228,965612,unverified,49,English,the girl is dancing the water
kRNHJSc4AXE,220,228,741585,unverified,16,English,A woman is dancing in the rain.
kRNHJSc4AXE,220,228,132982,unverified,79,English,A lady dancing in rain scene at movie.
ID2xXlUENG0,19,24,550906,clean,21,English,motocross bikers racing in a street race
ID2xXlUENG0,19,24,280252,clean,96,English,Bikers are racing with their bikes.
ID2xXlUENG0,19,24,275759,clean,133,English,Motor bikes are racing in motoGP.
ID2xXlUENG0,19,24,825347,clean,13,English,Motorcyclists are racing on a track.
ID2xXlUENG0,19,24,155632,clean,20,English,People are racing motorcycles.
ID2xXlUENG0,19,24,922727,clean,44,English,People are riding motorcycles.
ID2xXlUENG0,19,24,374994,clean,53,English,Three computerized men are riding motorcycles down a race track.
ID2xXlUENG0,19,24,772960,clean,143,English,Three men on motorcycles straighten up as they turn to one side in a bike race.
ID2xXlUENG0,19,24,297776,clean,30,English,Three men race their motorcycles.
ID2xXlUENG0,19,24,625932,clean,39,English,Three motorcycles are racing down the track.
ID2xXlUENG0,19,24,309959,clean,23,English,Three motorcyclists rode down the road.
ID2xXlUENG0,19,24,762891,clean,51,English,Three motorcyle racers are competing.
ID2xXlUENG0,19,24,553931,clean,28,English,The racers rode their motorcycles on the racetrack.
XEOH3t5AYY0,22,29,550906,clean,28,English,A man rides a bicycle.
XEOH3t5AYY0,22,29,252681,clean,16,English,A man is riding a bicycle around a parking lot.
XEOH3t5AYY0,22,29,280252,clean,50,English,A man is riding a bicycle on the road.
XEOH3t5AYY0,22,29,651813,clean,14,English,A man is riding a bicycle.
XEOH3t5AYY0,22,29,155632,clean,19,English,A man is riding a bicycle.
XEOH3t5AYY0,22,29,374994,clean,15,English,A man is riding a bicycle.
XEOH3t5AYY0,22,29,922727,clean,15,English,A man is riding a bike.
XEOH3t5AYY0,22,29,435773,clean,22,English,A man is riding an electric bicycle.
XEOH3t5AYY0,22,29,772960,clean,154,English,A man is riding an electric bike on a concrete ground.
XEOH3t5AYY0,22,29,275759,clean,51,English,A man is riding on a bicycle.
XEOH3t5AYY0,22,29,625932,clean,81,English,A man is rinding an electric bike.
XEOH3t5AYY0,22,29,135621,clean,88,English,A man is shown riding a bicycle with some type of power assist attached to the rear wheel.
XEOH3t5AYY0,22,29,297776,clean,33,English,A man rides a bicycle in a parking lot.
XEOH3t5AYY0,22,29,762891,clean,28,English,The man is riding a bicycle.
XEOH3t5AYY0,22,29,553931,clean,25,English,The man rode his bike in a cirle in the parking lot.
XEOH3t5AYY0,22,29,309959,clean,25,English,The man rode his bike in the parking lot.
p9g06ktIkJg,4,11,682611,clean,92,English,Many raccoon looking animals are huddled in a group.
p9g06ktIkJg,4,11,760882,clean,95,English,Lemurs are holding each other in a line.
p9g06ktIkJg,4,11,707318,clean,23,English,Lemurs are hugging each other in a row.
p9g06ktIkJg,4,11,135621,clean,83,English,A number of furry striped tail animals are huddled together in a tight group.
p9g06ktIkJg,4,11,922727,clean,42,English,A group of lemurs are sitting together.
p9g06ktIkJg,4,11,275759,clean,56,English,Hedge hogs are taking sun bath.
p9g06ktIkJg,4,11,373663,clean,169,English,Some lemurs are sitting very close to each other.
p9g06ktIkJg,4,11,155632,clean,39,English,Weird creatures are gathering.
p9g06ktIkJg,4,11,169605,clean,13,English,Animals are laying together.
p9g06ktIkJg,4,11,617730,clean,36,English,Several furry animals are huddled together.
p9g06ktIkJg,4,11,309959,clean,16,English,The animals huddled together.
p9g06ktIkJg,4,11,762891,clean,35,English,The lemurs are all cuddled together.
p9g06ktIkJg,4,11,675312,clean,84,English,Several lemurs are huddling together.
p9g06ktIkJg,4,11,807872,clean,56,English,Lots of lemurs are curled up together.
p9g06ktIkJg,4,11,553931,clean,20,English,The animals all huddled together.
p9g06ktIkJg,4,11,741585,unverified,27,English,A bunch of animals are laying together.
p9g06ktIkJg,4,11,130040,unverified,17,English,animals are playing
p9g06ktIkJg,4,11,334439,unverified,75,English,Many animals at one place
p9g06ktIkJg,4,11,373663,unverified,88,English,Some lemurs are sitting in a group.
p9g06ktIkJg,4,11,919506,unverified,40,English,The animals are comes out for the sun
p9g06ktIkJg,4,11,965612,unverified,50,English,the cats are taking the rest
p9g06ktIkJg,4,11,762891,unverified,19,English,The lemurs are all huddled together.
p9g06ktIkJg,4,11,497691,unverified,30,English,PANDAS ARE PLAYING.
m1NR0uNNs5Y,73,78,682611,clean,69,English,Someone is peeling an onion that was cut in half.
m1NR0uNNs5Y,73,78,760882,clean,46,English,A person peels an onion.
m1NR0uNNs5Y,73,78,280252,clean,30,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,159786,clean,688,English,A chef peels an onion.
m1NR0uNNs5Y,73,78,257511,clean,28,English,A woman is peeling the skin off an onion.
m1NR0uNNs5Y,73,78,922727,clean,29,English,Someone is peeling a onion.
m1NR0uNNs5Y,73,78,275759,clean,24,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,374994,clean,21,English,A person is peeling an onion.
m1NR0uNNs5Y,73,78,297776,clean,29,English,A person peels half of an onion.
m1NR0uNNs5Y,73,78,155632,clean,20,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,169605,clean,16,English,Someone is peeling an onion.
m1NR0uNNs5Y,73,78,617730,clean,33,English,A person is slicing and peeling an onion.
m1NR0uNNs5Y,73,78,772960,clean,76,English,A woman peels the skin off a half cut onion.
m1NR0uNNs5Y,73,78,309959,clean,18,English,The lady peeled the skin off the onion.
m1NR0uNNs5Y,73,78,762891,clean,14,English,The woman is peeling an onion.
m1NR0uNNs5Y,73,78,675312,clean,59,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,807872,clean,18,English,A person peels onions.
m1NR0uNNs5Y,73,78,553931,clean,20,English,The lady peeld half an onion.
m1NR0uNNs5Y,73,78,388532,unverified,33,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,833861,unverified,33,English,A person is cooking
m1NR0uNNs5Y,73,78,965612,unverified,70,English,the person is cutting the something
m1NR0uNNs5Y,73,78,688049,unverified,60,English,A person is cutting some fruit
m1NR0uNNs5Y,73,78,611139,unverified,54,English,A person is peeling fruit.
m1NR0uNNs5Y,73,78,495520,unverified,162,English,onion cuting.
m1NR0uNNs5Y,73,78,799001,unverified,20,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,707318,unverified,15,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,829808,unverified,34,English,A lady is cutting onion.
m1NR0uNNs5Y,73,78,741585,unverified,67,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,568506,unverified,115,English,A woman peels back onion skin.
m1NR0uNNs5Y,73,78,919506,unverified,27,English,a woman cutting potato.
m1NR0uNNs5Y,73,78,263152,unverified,57,English,"A PERSON CUTTING ONION, PEALING AND CHOPPING THE ONION"
m1NR0uNNs5Y,73,78,394339,unverified,659,English,a man cutting something with his knife with sharp skills.
m1NR0uNNs5Y,73,78,130040,unverified,22,English,a man slicing vegitables
m1NR0uNNs5Y,73,78,762891,unverified,17,English,The cook is peeling onions.
m1NR0uNNs5Y,73,78,750723,unverified,47,English,a women is making dish
m1NR0uNNs5Y,73,78,869926,unverified,13,English,A woman is peeling an onion.
m1NR0uNNs5Y,73,78,633378,unverified,24,English,A woman is peeling an onion skin.
m1NR0uNNs5Y,73,78,638934,unverified,9,English,A woman is peeling an onion.
iLr7ZHAq1ro,7,11,682611,clean,47,English,A yellow train is speeding down a track.
iLr7ZHAq1ro,7,11,760882,clean,60,English,A train is riding on a track in front of a mountain.
iLr7ZHAq1ro,7,11,707318,clean,14,English,A train is riding on tracks.
iLr7ZHAq1ro,7,11,135621,clean,41,English,Yellow passenger train is speeding down the track.
iLr7ZHAq1ro,7,11,280252,clean,39,English,A train is passing on a railway-track.
iLr7ZHAq1ro,7,11,159786,clean,260,English,A train races by with a mountain in the background.
iLr7ZHAq1ro,7,11,275759,clean,28,English,A train is moving.
iLr7ZHAq1ro,7,11,373663,clean,40,English,A train is moving fast.
iLr7ZHAq1ro,7,11,155632,clean,29,English,A train is passing by.
iLr7ZHAq1ro,7,11,169605,clean,10,English,A train is going by.
iLr7ZHAq1ro,7,11,617730,clean,28,English,A train is rolling by.
iLr7ZHAq1ro,7,11,309959,clean,33,English,The train went past the snow capped mountain.
iLr7ZHAq1ro,7,11,762891,clean,20,English,The train passed Mt. Fuji.
iLr7ZHAq1ro,7,11,675312,clean,78,English,A train passes by Mount Fuji.
iLr7ZHAq1ro,7,11,807872,clean,24,English,A bullet train zooms through the countryside.
iLr7ZHAq1ro,7,11,553931,clean,24,English,the yellow train passed in front of the snow capped mountain.
iLr7ZHAq1ro,7,11,741585,unverified,15,English,A train is coming down the tracks.
iLr7ZHAq1ro,7,11,394339,unverified,60,English,a train is running on track
iLr7ZHAq1ro,7,11,633378,unverified,49,English,A rain is running.
iLr7ZHAq1ro,7,11,132126,unverified,73,English,A snow covered mountain top.
iLr7ZHAq1ro,7,11,919506,unverified,31,English,A train is going
iLr7ZHAq1ro,7,11,343525,unverified,56,English,A train is passing.
iLr7ZHAq1ro,7,11,130040,unverified,31,English,a train is running
iLr7ZHAq1ro,7,11,799001,unverified,27,English,A train is running on track.
iLr7ZHAq1ro,7,11,810845,unverified,49,English,Super fast train is moving fastly.
iLr7ZHAq1ro,7,11,762891,unverified,16,English,The train is passing Mt. Fuji.
iLr7ZHAq1ro,7,11,965612,unverified,709,English,the trin is going
9Q0JfdP36kI,56,64,682611,clean,81,English,A woman peels a small onion or garlic clove with her fingers and then cuts it with a knife.
9Q0JfdP36kI,56,64,760882,clean,18,English,A woman is peeling a clove a garlic.
9Q0JfdP36kI,56,64,707318,clean,10,English,A woman is peeling garlic.
9Q0JfdP36kI,56,64,135621,clean,54,English,A woman is peeling the outer skin off of a small onion.
9Q0JfdP36kI,56,64,280252,clean,28,English,A woman is peeling a garlic.
9Q0JfdP36kI,56,64,257511,clean,19,English,A woman is peeling a clove of garlic.
9Q0JfdP36kI,56,64,275759,clean,27,English,A woman is peeling a garlic.
9Q0JfdP36kI,56,64,157374,clean,44,English,A woman is peeling and mincing a clove of garlic.
9Q0JfdP36kI,56,64,373663,clean,36,English,A woman is peeling a garlic clove.
9Q0JfdP36kI,56,64,155632,clean,22,English,A woman is peeling some garlic.
9Q0JfdP36kI,56,64,617730,clean,19,English,A woman is peeling garlic.
9Q0JfdP36kI,56,64,762891,clean,16,English,"The woman is peeling garlic,"
9Q0JfdP36kI,56,64,675312,clean,76,English,A woman is peeling and crushing a clove of garlic.
9Q0JfdP36kI,56,64,807872,clean,19,English,A woman peels an onion.
9Q0JfdP36kI,56,64,625932,clean,29,English,A woman is peeling garlic.
9Q0JfdP36kI,56,64,553931,clean,20,English,The lady peeled the garlic.
7uF-2adCsI0,60,67,682611,clean,177,English,"A woman sits down, opens a can of soft drink, and takes a drink."
7uF-2adCsI0,60,67,760882,clean,17,English,A woman drinks a can of soda.
7uF-2adCsI0,60,67,707318,clean,41,English,A woman is drinking a soda.
7uF-2adCsI0,60,67,280252,clean,32,English,A woman is drinking a drink.
7uF-2adCsI0,60,67,159786,clean,256,English,A girl pops a Pepsi can and takes a sip.
7uF-2adCsI0,60,67,435773,clean,20,English,A woman is opening a can of pop and drinking it.
7uF-2adCsI0,60,67,275759,clean,37,English,A woman is drinking a coke.
7uF-2adCsI0,60,67,297776,clean,30,English,A woman drinks from a can of soda pop.
7uF-2adCsI0,60,67,373663,clean,120,English,"A woman opens, and drinks a cola."
7uF-2adCsI0,60,67,155632,clean,28,English,A woman is drinking a soda pop.
7uF-2adCsI0,60,67,169605,clean,10,English,A girl opens a drink.
7uF-2adCsI0,60,67,617730,clean,18,English,A woman is opening a soda and drinking it.
7uF-2adCsI0,60,67,309959,clean,94,English,The girl opened a soda can and took a sip.
7uF-2adCsI0,60,67,762891,clean,17,English,The girl opened a soda can and started drinking.
7uF-2adCsI0,60,67,615204,clean,90,English,A woman opens and drinks from a can of soft drink.
7uF-2adCsI0,60,67,807872,clean,31,English,A woman drinks from a soda can.
7uF-2adCsI0,60,67,553931,clean,22,English,The lady popped open a can of soda and drank.
zkTn5Ef1Oig,70,75,135621,clean,23,English,Two elephants are spraying water on themselves with their trunks.
zkTn5Ef1Oig,70,75,825347,clean,15,English,An elephant is spraying itself with water.
zkTn5Ef1Oig,70,75,760882,clean,21,English,Elephants are bathing them selves.
zkTn5Ef1Oig,70,75,155632,clean,20,English,Elephants are bathing.
zkTn5Ef1Oig,70,75,922727,clean,18,English,Elephants are bathing.
zkTn5Ef1Oig,70,75,374994,clean,32,English,Elephants are spraying water with their trunks.
zkTn5Ef1Oig,70,75,275759,clean,54,English,Elephants are taking bath in river.
zkTn5Ef1Oig,70,75,159786,clean,394,English,Elephants spray themselves with water.
zkTn5Ef1Oig,70,75,309959,clean,58,English,The elephant and her baby splashed water on themselves.
zkTn5Ef1Oig,70,75,762891,clean,19,English,The elephants are bathing themselves.
zkTn5Ef1Oig,70,75,553931,clean,21,English,The elephants sprayed water on themselves.
zkTn5Ef1Oig,70,75,435773,clean,21,English,Two elephants are cleaning themselves.
zkTn5Ef1Oig,70,75,617730,clean,15,English,Two elephants are spraying themselves with water.
zkTn5Ef1Oig,70,75,252681,clean,20,English,Two elephants are spraying themselves with water.
zkTn5Ef1Oig,70,75,280252,clean,75,English,Two elephants are sprinkling water on their body.
zkTn5Ef1Oig,70,75,807872,clean,36,English,Two elephants play with water with their trunks.
zkTn5Ef1Oig,70,75,297776,clean,34,English,Two elephants splash themselves with water.
zkTn5Ef1Oig,70,75,772960,clean,173,English,Two elephants standing on the river bank are spraying water on themselves with their trunk.
zkTn5Ef1Oig,70,75,965612,unverified,46,English,elephants are playing in the water
zkTn5Ef1Oig,70,75,799001,unverified,21,English,Elephants are bathing themselves.
zkTn5Ef1Oig,70,75,707318,unverified,10,English,Elephants are bathing themselves.
zkTn5Ef1Oig,70,75,318570,unverified,214,English,two elephants are walking in the water.
zkTn5Ef1Oig,70,75,403763,unverified,98,English,Elephants are taking a bath.
zkTn5Ef1Oig,70,75,418656,unverified,43,English,Two elephants were playing in water.
zkTn5Ef1Oig,70,75,257511,unverified,30,English,A couple of elephants are spraying themselves with water.
zkTn5Ef1Oig,70,75,164197,unverified,26,English,Two elephants are splashing around in a river.
zkTn5Ef1Oig,70,75,741585,unverified,39,English,Two elphants are cleaning themselves in some water.
zkTn5Ef1Oig,70,75,334786,unverified,27,English,Elephants are washing themselves.
zkTn5Ef1Oig,70,75,373663,unverified,42,English,Two elephants are splashing some water.
zkTn5Ef1Oig,70,75,635945,unverified,60,English,The elephants are spraying water on themselves.
zkTn5Ef1Oig,70,75,169072,unverified,32,English,Elephants are bathing.
zkTn5Ef1Oig,70,75,591613,unverified,89,English,Elephants are bathing in the river.
zkTn5Ef1Oig,70,75,776761,unverified,48,English,An elephant is bathing.
zkTn5Ef1Oig,70,75,394339,unverified,151,English,Elephants enjoying in a river by take bath.
zkTn5Ef1Oig,70,75,408179,unverified,32,English,Elephants are cleaning.
zkTn5Ef1Oig,70,75,750723,unverified,52,English,two elephant are bathing.
zkTn5Ef1Oig,70,75,173450,unverified,23,English,elephants are wondering.
zkTn5Ef1Oig,70,75,525230,unverified,185,English,kerala culture video is very super
zkTn5Ef1Oig,70,75,633378,unverified,44,English,The elephants are splashing water.
-rkErLY0rRc,63,67,682611,clean,75,English,"A woman picks up a watering can, shows it, then puts it down."
-rkErLY0rRc,63,67,760882,clean,36,English,A woman lifts up a watering can.
-rkErLY0rRc,63,67,707318,clean,12,English,A woman picks up a watering can.
-rkErLY0rRc,63,67,135621,clean,49,English,A woman bends over and picks up a watering can.
-rkErLY0rRc,63,67,280252,clean,39,English,A woman is picking a water-pot.
-rkErLY0rRc,63,67,275759,clean,32,English,A woman is picking a can.
-rkErLY0rRc,63,67,373663,clean,35,English,A woman is picking up a water can.
-rkErLY0rRc,63,67,155632,clean,20,English,A girl is picking up a watering can.
-rkErLY0rRc,63,67,169605,clean,23,English,A girl picks up a water can.
-rkErLY0rRc,63,67,617730,clean,16,English,A woman is holding a water can.
-rkErLY0rRc,63,67,309959,clean,18,English,The lady picked up the watering can.
-rkErLY0rRc,63,67,762891,clean,19,English,The woman picked up the watering can.
-rkErLY0rRc,63,67,807872,clean,19,English,A woman picks up a watering can.
-rkErLY0rRc,63,67,553931,clean,18,English,The lady picked up the watering can.
sv5YlZspb30,10,20,309959,clean,20,English,The people picked rice in the rice field.
sv5YlZspb30,10,20,550906,clean,55,English,Several workers are planting in a lake.
sv5YlZspb30,10,20,381885,clean,87,English,A bunch of farmers are planting rice.
sv5YlZspb30,10,20,772960,clean,139,English,A group of Japanese farmers are planting rice crops in a field.
sv5YlZspb30,10,20,297776,clean,41,English,A group of peasants plants rice.
sv5YlZspb30,10,20,164462,clean,92,English,A group of women pulling rice.
sv5YlZspb30,10,20,275759,clean,44,English,Farmers are planting paddy.
sv5YlZspb30,10,20,374994,clean,53,English,Many people are bending over to pick crops.
sv5YlZspb30,10,20,922727,clean,43,English,People are planting rice.
sv5YlZspb30,10,20,159786,clean,326,English,Rice farmers working in the fields.
sv5YlZspb30,10,20,135141,clean,357,English,Some women are planting rice.
sv5YlZspb30,10,20,257003,clean,67,English,Some women are transplanting paddy.
sv5YlZspb30,10,20,762891,clean,38,English,The farmers are planting rice.
sv5YlZspb30,10,20,553931,clean,29,English,The people are picking plants from the water.
sv5YlZspb30,10,20,155632,clean,36,English,Women are harvesting rice.
sv5YlZspb30,10,20,625932,clean,39,English,Women are tending to rice fields.
sv5YlZspb30,10,20,395870,unverified,68,English,Some people are working in the field.
sv5YlZspb30,10,20,411294,unverified,220,English,The farmers are planting rice sticks.
sv5YlZspb30,10,20,651813,unverified,50,English,A group of workers are planting.
sv5YlZspb30,10,20,682611,unverified,89,English,Four women a working in a rice paddy.
sv5YlZspb30,10,20,394758,unverified,325,English,group of peoples sowing rice into water
sv5YlZspb30,10,20,132126,unverified,83,English,Japanese warriors on the scene.
sv5YlZspb30,10,20,845886,unverified,59,English,A dance performed in the paddy field
sv5YlZspb30,10,20,720280,unverified,61,English,Chinese people planting something.
sv5YlZspb30,10,20,371782,unverified,177,English,Three men were standing on top of the hill.
sv5YlZspb30,10,20,418656,unverified,76,English,People were doing agricultural work uniformly.
sv5YlZspb30,10,20,502429,unverified,55,English,Farmers are planting plants into the field.
sv5YlZspb30,10,20,497691,unverified,81,English,A PEOPLE ARE FETCHING A SOME PLANTS.
sv5YlZspb30,10,20,804911,unverified,31,English,Japanese woman are working in a rice field.
sv5YlZspb30,10,20,599728,unverified,76,English,lota of girls are plowing something in her feild
sv5YlZspb30,10,20,181773,unverified,98,English,People are transplanting rice plants
sv5YlZspb30,10,20,818922,unverified,141,English,these people are cultivating the land with dance.
sv5YlZspb30,10,20,120123,unverified,47,English,Chines people dancing in rice fields.
